id,lclas,mlsfc,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,buld_totar,usemem_nm,infl_factor,file_name,base_ymd
KCCSBIZ21N000001881,문화시설,박물관,경북과학대학교 박물관,경상북도,칠곡군,4785037032,기산면 봉산리,4785037000,기산면,478503018094,경북 칠곡군 기산면 지산로 483,39913,라마756777,35.9937682,128.338931,2732,7200,0.3794444444444444,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001882,문화시설,박물관,경북대학교자연사박물관,경상북도,군위군,4772032044,효령면 장군리,4772032000,효령면,477202018002,경북 군위군 효령면 경북대로 2228,39033,라마968921,36.1217319,128.5766028,1108,10187,0.10876607440855993,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001883,문화시설,박물관,경주대학교 박물관,경상북도,경주시,4713011600,효현동,4713059000,선도동,471303000104,경북 경주시 태종로 188,38065,마마502604,35.8292658,129.1632394,700,500,1.4,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001884,문화시설,박물관,대구가톨릭대학교 역사박물관,경상북도,경산시,4729025021,하양읍 금락리,4729025000,하양읍,472903018052,경북 경산시 하양읍 하양로 13-13,38430,마마179688,35.9089671,128.807422,3841,4853,0.7914691943127962,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001885,문화시설,박물관,대구대학교 중앙박물관,경상북도,경산시,4729025329,진량읍 내리리,4729025300,진량읍,472903313025,경북 경산시 진량읍 대구대로 201,38453,마마211683,35.904539,128.8428133,3801,14529,0.2616147016312203,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001886,문화시설,박물관,대구한의대학교 박물관,경상북도,경산시,4729012200,유곡동,4729056000,동부동,472903313071,경북 경산시 한의대로 1,38610,마마154560,35.7939881,128.7773243,1993,53590,0.037189774211606644,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001887,문화시설,박물관,동국대학교 경주캠퍼스 박물관,경상북도,경주시,4713014400,석장동,4713055000,성건동,471303305015,경북 경주시 동대로 123,38066,마마526644,35.8647938,129.1910309,652,10000,0.0652,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001888,문화시설,박물관,안동대학교 박물관,경상북도,안동시,4717013700,송천동,4717055500,용상동,471703018013,경북 안동시 경동로 1375,36729,마바161389,36.5414385,128.797564,2716,7100,0.38253521126760565,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001889,문화시설,박물관,영남대학교 자연박물관,경상북도,경산시,4729011500,대동,4729055000,북부동,472903313081,경북 경산시 대학로 280,38541,마마131600,35.8304916,128.7521801,608,3595,0.16912378303198888,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001890,문화시설,박물관,영남대학교 박물관,경상북도,경산시,4729011500,대동,4729055000,북부동,472903313081,경북 경산시 대학로 280,38541,마마131600,35.8304916,128.7521801,2834,15651,0.1810746917129896,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001891,문화시설,박물관,위덕대학교 박물관,경상북도,경주시,4713037026,강동면 유금리,4713037000,강동면,471302000023,경북 경주시 강동면 동해대로 261,38004,마마606813,36.0161111,129.2825906,9758,1200,8.131666666666666,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001892,문화시설,박물관,국립김해박물관,경상남도,김해시,4825010600,구산동,4825055000,북부동,482504805052,경남 김해시 가야의길 190,50911,마라248950,35.2435301,128.8725848,16783,419661,0.03999180290758493,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001893,문화시설,박물관,국립진주박물관,경상남도,진주시,4817010700,남성동,4817055500,성북동,481703332011,경남 진주시 남강로 626-35,52692,라라525883,35.1890137,128.0768441,7632,444638,0.017164524849428073,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001894,문화시설,박물관,해군사관학교박물관,경상남도,창원시,4812911300,남빈동,4812953000,충무동,481293331061,경남 창원시 진해구 중원로 1,51698,마라055838,35.1440068,128.6582846,2865,142733,0.02007244295292609,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001895,문화시설,박물관,거제어촌민속전시관,경상남도,거제시,4831031024,일운면 지세포리,4831031000,일운면,483103337055,경남 거제시 일운면 지세포해안로 41,53328,마라098494,34.8336937,128.7018853,2680,144521,0.018544017824399222,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001896,문화시설,박물관,거창박물관,경상남도,거창군,4888025025,거창읍 김천리,4888025000,거창읍,488803346035,경남 거창군 거창읍 수남로 2181,50147,라마371420,35.6743004,127.9103127,1532,23100,0.06632034632034632,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001897,문화시설,박물관,경상남도 산림박물관,경상남도,진주시,4817037026,이반성면 대천리,4817037000,이반성면,481703332036,경남 진주시 이반성면 수목원로 386,52615,라라724849,35.1571982,128.295736,5857,317477,0.018448580527093302,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001898,문화시설,박물관,고성공룡박물관,경상남도,고성군,4882033022,하이면 덕명리,4882033000,하이면,488203342029,경남 고성군 하이면 자란만로 618,52963,라라592572,34.9080986,128.1486504,3462,253695,0.013646307574055461,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001899,문화시설,박물관,고성박물관,경상남도,고성군,4882025025,고성읍 송학리,4882025000,고성읍,488204826327,경남 고성군 고성읍 송학로113번길 50,52937,라라749652,34.9793727,128.3210119,4536,54140,0.0837827853712597,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001900,문화시설,박물관,고성수석전시관(휴관),경상남도,고성군,4882040025,회화면 삼덕리,4882040000,회화면,488202328001,경남 고성군 회화면 남해안대로 3795-70,52913,라라795754,35.0707076,128.3728413,763,222354,0.0034314651411712855,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001901,문화시설,박물관,고성자연사박물관(휴관),경상남도,고성군,4882040025,회화면 삼덕리,4882040000,회화면,488202328001,경남 고성군 회화면 남해안대로 3795-70,52913,라라795754,35.0707076,128.3728413,863.11,222354,0.003881693155958517,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001902,문화시설,박물관,고성탈박물관,경상남도,고성군,4882025033,고성읍 율대리,4882025000,고성읍,488204826488,경남 고성군 고성읍 율대2길 23,52947,라라761643,34.9710486,128.3338051,1872,9189,0.20372184133202742,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001903,문화시설,박물관,김해목재문화박물관,경상남도,김해시,4825013000,관동동,4825063000,장유3동,482504805086,경남 김해시 관동로27번길 5-49,51005,마라191879,35.1800601,128.8081333,2073,62270,0.033290509073390075,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001904,문화시설,박물관,김해분청도자박물관,경상남도,김해시,4825033023,진례면 송정리,4825033000,진례면,482503335058,경남 김해시 진례면 진례로 275-35,50874,마라133958,35.2514958,128.7458503,1356.72,23878,0.056818829047658934,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001905,문화시설,박물관,김해민속박물관,경상남도,김해시,4825010400,봉황동,4825052000,회현동,482504805390,경남 김해시 분성로261번길 35,50918,마라251941,35.235053,128.8757902,876.85,31351,0.02796880482281267,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001906,문화시설,박물관,김해화포천습지 생태박물관,경상남도,김해시,4825034022,한림면 퇴래리,4825034000,한림면,482503335065,경남 김해시 한림면 한림로 183-300,50850,마마171024,35.3109722,128.7887804,828,33313,0.02485516164860565,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001907,문화시설,박물관,남명기념관,경상남도,산청군,4886036022,시천면 사리,4886036000,시천면,488603345006,경남 산청군 시천면 남명로 311,52234,라라318977,35.2742953,127.8498962,723,53730,0.013456169737576773,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001908,문화시설,박물관,남해유배문학관,경상남도,남해군,4884025023,남해읍 남변리,4884025000,남해읍,488402343003,경남 남해군 남해읍 남해대로 2745,52427,라라365486,34.8319601,127.8991855,2416,37050,0.06520917678812416,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001909,문화시설,박물관,대성동고분박물관,경상남도,김해시,4825010500,대성동,4825055000,북부동,482504805052,경남 김해시 가야의길 126,50917,마라249942,35.236061,128.8730821,3063.62,334947,0.009146581399445285,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001910,문화시설,박물관,목면시배유지,경상남도,산청군,4886037029,단성면 사월리,4886037000,단성면,488603345043,경남 산청군 단성면 목화로 887,52251,라라416995,35.2906129,127.9580563,954,26281,0.03629998858490925,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001911,문화시설,박물관,밀양시립박물관,경상남도,밀양시,4827010300,교동,4827055000,교동,482703336020,경남 밀양시 밀양대공원로 100,50420,마마142237,35.5029651,128.7593643,5289,50685,0.10435039952648713,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001912,문화시설,박물관,박진전쟁기념관,경상남도,창녕군,4874025334,남지읍 월하리,4874025300,남지읍,487404823559,경남 창녕군 남지읍 월상길 27,50353,라마804172,35.4479671,128.3861939,677.86,19424,0.034898064250411864,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001913,문화시설,박물관,봉황동유적 패총단면전시관,경상남도,김해시,4825010200,서상동,4825052000,회현동,482504805025,경남 김해시 가락로63번길 26,50920,마라254938,35.2319802,128.8789909,92.19,14000,0.006585,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001914,문화시설,박물관,산청박물관,경상남도,산청군,4886033021,생초면 어서리,4886033000,생초면,416703214011,경남 산청군 생초면 산수로 1064,52203,라마300218,35.4922745,127.8317635,704,70979,0.009918426576874851,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001915,문화시설,박물관,산청한의학박물관,경상남도,산청군,4886034026,금서면 특리,4886034000,금서면,488604835429,경남 산청군 금서면 동의보감로555번길 61,52229,라마297161,35.441111,127.827835,2448,202130,0.012111017661900756,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001916,문화시설,박물관,성산패총전시관,경상남도,창원시,4812310400,외동,4812352000,중앙동,481233328022,경남 창원시 성산구 성산패총로 137,51534,마라073909,35.2079313,128.6792736,972,10490,0.09265967588179218,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001917,문화시설,박물관,안동문화의집,경상남도,김해시,4825012000,안동,4825059000,삼안동,482503335034,경남 김해시 삼안로 72,50827,마라290942,35.235628,128.9179039,413,17795,0.02320876650744591,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001918,문화시설,박물관,양산시립박물관,경상남도,양산시,4833010700,북정동,4833052000,삼성동,483303338032,경남 양산시 북정로 78,50577,마마407080,35.3584941,129.0490325,5572.12,143993,0.038697158889668244,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001919,문화시설,박물관,웅천도요지전시관,경상남도,창원시,4812916100,두동,4812964000,웅동1동,481293352197,경남 창원시 진해구 두동도요로 198,51599,마라198821,35.1273904,128.8155995,1260,23015,0.05474690419291766,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001920,문화시설,박물관,의병박물관,경상남도,의령군,4872025022,의령읍 중동리,4872025000,의령읍,487203339041,경남 의령군 의령읍 충익로 1-25,52152,라마690023,35.3146877,128.2594298,2745,233157,0.01177318287677402,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001921,문화시설,박물관,지리산빨치산토벌전시관,경상남도,산청군,4886036021,시천면 중산리,4886036000,시천면,488602345002,경남 산청군 시천면 지리산대로 536,52236,라라231995,35.2912352,127.7542415,480,9907,0.04845059049157162,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001922,문화시설,박물관,지리산역사관,경상남도,하동군,4885031029,화개면 대성리,4885031000,화개면,488503344020,경남 하동군 화개면 화개로 1438,52300,라라133993,35.2896999,127.6465184,149.4,3509,0.04257623254488459,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001923,문화시설,박물관,진영문화의집,경상남도,김해시,4825025027,진영읍 여래리,4825025000,진영읍,482504805589,경남 김해시 진영읍 여래로20번길 11,50865,마마120016,35.3045005,128.7327528,1052,41000,0.025658536585365852,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001924,문화시설,박물관,진주청동기문화박물관,경상남도,진주시,4817045021,대평면 대평리,4817045000,대평면,481703332083,경남 진주시 대평면 호반로 1353,52643,라라420922,35.2243844,127.9619666,2490,61577,0.04043717621839323,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001925,문화시설,박물관,창녕박물관,경상남도,창녕군,4874025022,창녕읍 교리,4874025000,창녕읍,487403336075,경남 창녕군 창녕읍 창밀로 34,50317,라마911281,35.5454042,128.5054415,2227,50877,0.04377223499813275,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001926,문화시설,박물관,창녕비봉리패총전시관,경상남도,창녕군,4874042029,부곡면 비봉리,4874042000,부곡면,487404823313,경남 창녕군 부곡면 비봉길 7,50366,마마039133,35.4106566,128.6452602,437,5560,0.07859712230215828,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001927,문화시설,박물관,창원시립마산박물관,경상남도,창원시,4812515500,추산동,4812563000,오동동,481254787200,경남 창원시 마산합포구 문신길 105,51254,라라972905,35.2056716,128.5689101,1572,67435,0.023311336842885742,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001928,문화시설,박물관,창원시립진해박물관,경상남도,창원시,4812911500,제황산동,4812953000,충무동,481293331060,경남 창원시 진해구 중원동로 52,51681,마라059843,35.1488275,128.6631795,1543,95536,0.01615097973538771,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001929,문화시설,박물관,창원역사민속관,경상남도,창원시,4812112500,사림동,4812154000,봉림동,481214781671,경남 창원시 의창구 창이대로397번길 25,51150,마라074950,35.2448599,128.6807652,1370,61167,0.02239769810518744,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001930,문화시설,박물관,통영시립박물관,경상남도,통영시,4822010100,도천동,4822051000,도천동,482203333033,경남 통영시 중앙로 65,53062,라라838499,34.8407513,128.4167911,1692,23140,0.07312013828867761,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001931,문화시설,박물관,하동야생차박물관,경상남도,하동군,4885031026,화개면 운수리,4885031000,화개면,488503344009,경남 하동군 화개면 쌍계로 571-25,52302,라라129924,35.2277322,127.6426921,2363,54206,0.04359296018890898,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001932,문화시설,박물관,함안박물관,경상남도,함안군,4873025024,가야읍 도항리,4873025000,가야읍,487304820061,경남 함안군 가야읍 고분길 153-31,52043,라라821974,35.2693677,128.402688,1908,57599,0.03312557509678987,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001933,문화시설,박물관,함양박물관,경상남도,함양군,4887025024,함양읍 교산리,4887025000,함양읍,488704838452,경남 함양군 함양읍 필봉산길 55,50031,라마201254,35.5247102,127.7222727,1900,70418,0.02698173762390298,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001934,문화시설,박물관,합천박물관,경상남도,합천군,4889037027,쌍책면 성산리,4889037000,쌍책면,488903348038,경남 합천군 쌍책면 황강옥전로 1558,50252,라마709318,35.5804223,128.2829415,2933,25000,0.11732,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001935,문화시설,박물관,항일독립운동가 주기철목사기념관,경상남도,창원시,4812915000,남문동,4812963000,웅천동,481293331046,경남 창원시 진해구 웅천동로 174,51621,마라141802,35.1111385,128.7523646,1098,21690,0.05062240663900415,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001936,문화시설,박물관,진주익룡발자국전시관,경상남도,진주시,4817013700,충무공동,4817075000,충무공동,481703350082,경남 진주시 영천강로68번길 22,52857,라라582861,35.1686899,128.1396164,1757,19780,0.08882709807886754,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001937,문화시설,박물관,김해시수도박물관,경상남도,김해시,4825034021,한림면 명동리,4825034000,한림면,482502335001,경남 김해시 한림면 김해대로 1347,50851,마라202996,35.2847709,128.8226012,495,11676,0.04239465570400822,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001938,문화시설,박물관,김해문화의집,경상남도,김해시,4825010300,부원동,4825053000,부원동,482504805187,경남 김해시 김해대로2371번길 24-18,50924,마라261934,35.2287591,128.8867767,771.92,37560,0.02055165069222577,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001939,문화시설,박물관,진영역철도박물관,경상남도,김해시,4825025026,진영읍 진영리,4825025000,진영읍,482503335059,경남 김해시 진영읍 진영로 145-1,50867,마마118015,35.3035579,128.7302348,303.24,7600,0.0399,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001940,문화시설,박물관,청마기념관,경상남도,거제시,4831035025,둔덕면 방하리,4831035000,둔덕면,483104811251,경남 거제시 둔덕면 방하2길 6,53280,라라929515,34.854806,128.5171578,526.38,39795,0.013227289860535243,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001941,문화시설,박물관,거제민속박물관,경상남도,거제시,4831037027,연초면 명동리,4831037000,연초면,483103337015,경남 거제시 연초면 대금산로 339-7,53210,마라075623,34.9501144,128.677436,501,10570,0.04739829706717124,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001942,문화시설,박물관,거제박물관,경상남도,거제시,4831010600,옥포동,4831056000,옥포2동,483102006004,경남 거제시 거제대로 3791,53226,마라083561,34.8940398,128.6862106,1007,7200,0.1398611111111111,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001943,문화시설,박물관,김해한림박물관,경상남도,김해시,4825034022,한림면 퇴래리,4825034000,한림면,482502335001,경남 김해시 한림면 김해대로 1029-20,50850,마마175007,35.2949807,128.7932939,1014,5500,0.18436363636363637,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001944,문화시설,박물관,미리벌민속박물관,경상남도,밀양시,4827037022,초동면 범평리,4827037000,초동면,482703336062,경남 밀양시 초동면 초동중앙로 439,50455,마마065143,35.4189113,128.6738986,1157,6391,0.18103583163824127,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001945,문화시설,박물관,산청산골박물관,경상남도,산청군,4886038028,신안면 갈전리,4886038000,신안면,488603345033,경남 산청군 신안면 중촌갈전로 859,52260,라마437083,35.3693926,127.982085,1681,10000,0.1681,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001946,문화시설,박물관,얼음골축음기소리박물관,경상남도,밀양시,4827034026,산내면 원서리,4827034000,산내면,482703336029,경남 밀양시 산내면 산내로 926-1,50414,마마300345,35.5981738,128.9351502,470.08,17520,0.0268310502283105,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001947,문화시설,박물관,영산정사성보박물관,경상남도,밀양시,4827038039,무안면 가례리,4827038000,무안면,482703336002,경남 밀양시 무안면 가례로 233,50407,라마984221,35.4899909,128.5850947,645,10000,0.0645,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001948,문화시설,박물관,옥천사성보박물관,경상남도,고성군,4882038026,개천면 북평리,4882038000,개천면,488203342025,경남 고성군 개천면 연화산1로 471-9,52904,라라694764,35.0808491,128.2620792,582.66,3120,0.18675,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001949,문화시설,박물관,외도조경식물원,경상남도,거제시,4831031023,일운면 와현리,4831031000,일운면,483104811531,경남 거제시 일운면 외도길 17,53329,마라108423,34.7694723,128.7113921,3569.12,702685,0.005079260265979778,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001950,문화시설,박물관,일준부채박물관,경상남도,의령군,4872031024,가례면 괴진리,4872031000,가례면,487203336002,경남 의령군 가례면 가례로 327-22,52132,라마673065,35.3522966,128.2413478,1370,2000,0.685,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001951,문화시설,박물관,장사도해상공원,경상남도,통영시,4822036028,한산면 매죽리,4822036000,한산면,482204799379,경남 통영시 한산면 장사도길 95,53094,라라970358,34.7123085,128.5599571,584.67,167775,0.0034848457755923107,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001952,문화시설,박물관,장생도라지박물관,경상남도,진주시,4817033024,금곡면 정자리,4817033000,금곡면,481704797091,경남 진주시 금곡면 정자천로15번길 5,52842,라라611827,35.1383355,128.1713748,3610,4700,0.7680851063829788,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001953,문화시설,박물관,진주어린이박물관,경상남도,진주시,4817010100,망경동,4817051500,천전동,481704796526,경남 진주시 망경로224번길 40,52713,라라527874,35.1811248,128.0788207,867.13,6000,0.14452166666666666,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001954,문화시설,박물관,토지주택박물관,경상남도,진주시,4817013700,충무공동,4817075000,충무공동,481703350091,경남 진주시 충의로 19,52852,라라588871,35.17811,128.1459471,6650,30288,0.21955890121500263,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001955,문화시설,박물관,통도사성보박물관,경상남도,양산시,4833034022,하북면 지산리,4833034000,하북면,483303338081,,50501,마마412210,35.4754003,129.0563807,4389,,,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001956,문화시설,박물관,포로수용소유적박물관,경상남도,거제시,4831010900,고현동,4831058000,고현동,483103337006,경남 거제시 계룡로 61,53257,마라028540,34.87638,128.6253705,4244,465463,0.009117803133654017,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001957,문화시설,박물관,표충사호국박물관,경상남도,밀양시,4827035032,단장면 구천리,4827035000,단장면,482703336067,경남 밀양시 단장면 표충로 1338,50418,마마322272,35.5322607,128.9590442,423,80000,0.0052875,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001958,문화시설,박물관,합천한의학박물관,경상남도,합천군,4889046032,용주면 고품리,4889046000,용주면,488904844045,경남 합천군 용주면 고품길 42,50212,라마545270,35.5377239,128.1012222,1091,17000,0.0641764705882353,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001959,문화시설,박물관,항공우주박물관,경상남도,사천시,4824032024,사남면 유천리,4824032000,사남면,501303349232,경남 사천시 사남면 공단1로 78,52529,라라513752,35.0714664,128.0629051,1749,176000,0.0099375,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001960,문화시설,박물관,해금강테마박물관,경상남도,거제시,4831033025,남부면 갈곶리,4831033000,남부면,483103337061,경남 거제시 남부면 해금강로 120,53334,마라064390,34.7405571,128.6626444,1088.5,120000,0.009070833333333334,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001961,문화시설,박물관,해인사성보박물관,경상남도,합천군,4889033034,가야면 치인리,4889033000,가야면,488903348001,경남 합천군 가야면 가야산로 1742-17,50200,라마537554,35.7935752,128.0945622,3578,18565,0.19272825208726097,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001962,문화시설,박물관,경남대학교 박물관,경상남도,창원시,4812513400,월영동,4812553000,월영동,481253331077,경남 창원시 마산합포구 경남대학로 7,51767,라라960881,35.1843209,128.5550964,5417.63,2656,2.0397703313253013,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001963,문화시설,박물관,경상대학교 박물관,경상남도,진주시,4817013100,가좌동,4817074000,가호동,481702332003,경남 진주시 진주대로 501,52828,라라544847,35.1567142,128.0980014,9177,37072,0.24754531722054382,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001964,문화시설,박물관,인제대학교 박물관,경상남도,김해시,4825011800,어방동,4825058000,활천동,482503335051,경남 김해시 인제로 197,50834,마라274961,35.2528101,128.9005153,독립건물아님,1000,0,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001965,문화시설,박물관,진주교육대학교 박물관,경상남도,진주시,4817012500,신안동,4817071500,신안동,481704797225,경남 진주시 진양호로369번길 3,52673,라라517879,35.1858251,128.0679685,4824,4000,1.206,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001966,문화시설,박물관,창원대학교 박물관,경상남도,창원시,4812111700,퇴촌동,4812154000,봉림동,481213331075,경남 창원시 의창구 창원대학로 20,51140,마라087951,35.2459596,128.6948169,2509,26302,0.09539198540034978,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001967,문화시설,박물관,국립제주박물관,제주특별자치도,제주시,5011010700,건입동,5011059000,건입동,501103349235,제주특별자치도 제주시 일주동로 17,63284,다다115028,33.5137967,126.5479096,9489,363517,0.026103318414269484,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001968,문화시설,박물관,감귤박물관,제주특별자치도,서귀포시,5013010900,신효동,5013055000,효돈동,501303350334,제주특별자치도 서귀포시 효돈순환로 441,63605,다나168759,33.271593,126.6074285,7137,129000,0.055325581395348836,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001969,문화시설,박물관,김만덕기념관,제주특별자치도,제주시,5011010700,건입동,5011059000,건입동,501103349082,제주특별자치도 제주시 산지로 7,63278,다다099030,33.515875,126.5303913,2903,116694,0.024877028810392995,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001970,문화시설,박물관,설문대여성문화센터 여성역사문화전시관,제주특별자치도,제주시,5011013700,연동,5011065000,연동,501104847953,제주특별자치도 제주시 선덕로8길 12,63134,다나071996,33.484397,126.5003713,2501,33255,0.07520673582919862,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001971,문화시설,박물관,제주4·3평화기념관,제주특별자치도,제주시,5011011600,봉개동,5011062000,봉개동,501103349064,제주특별자치도 제주시 명림로 430,63313,다나180956,33.4498256,126.6177477,12704,418980,0.030321256384552964,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001972,문화시설,박물관,제주교육박물관,제주특별자치도,제주시,5011010400,이도이동,5011054000,이도2동,501104848342,제주특별자치도 제주시 오복4길 25,63224,다다106006,33.4943858,126.5383018,3710,43047,0.08618486770274351,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000001973,문화시설,박물관,제주돌문화공원,제주특별자치도,제주시,5011025929,조천읍 교래리,5011025900,조천읍,501103349229,제주특별자치도 제주시 조천읍 남조로 2023,63345,다나216958,33.4513646,126.656711,20769,224670,0.09244224863132594,KC_596_CLT_STATN_BIZAEA_2021,20200101
