category_code,model_name,regist_country,create_dt_utc,device_id,event_type,mon_data,State,Remain_Time_H,Remain_Time_M,Initial_Time_H,Initial_Time_M,APCourse,Error,SoilLevel,SpinSpeed,WaterTemp,RinseCount,DryLevel,Reserve_Time_H,Reserve_Time_M,FreshCare,ChildLock,Steam,RemoteStart,TurboShot,InitialBit,PreState,SmartCourse,TCLCount,OPCourse,LoadLevel
201,LG_WM_KR,KR,17/11/2017 10:36,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAACGigzIAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,32,7,0
201,LG_WM_KR,KR,17/11/2017 10:43,A4,COMMON_WIFI_ON,BQAuAC4DAAIEAAQAAAAQgAAAADwzIAcA,5,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,32,7,0
201,LG_WM_KR,KR,17/11/2017 10:43,A4,WM_WASH_BEGIN,FAAuAC4DAAIEAAQAAAAQgAAAAAUzIAcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,5,51,32,7,0
201,LG_WM_KR,KR,17/11/2017 10:43,A4,WM_STATE,FAAuAC4DAAIEAAQAAAAQgAAAAAUzIAcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,5,51,32,7,0
201,LG_WM_KR,KR,17/11/2017 10:44,A4,WM_STATE,FwAwADADAAIEAAQAAAAQhAAAABQzIAcB,23,0,48,0,48,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,20,51,32,7,1
201,LG_WM_KR,KR,17/11/2017 10:52,A4,WM_STATE,HgAmADADAAAEAAQAAAAAhAAAuxczIAcB,30,0,38,0,48,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,32,7,1
201,LG_WM_KR,KR,17/11/2017 11:31,A4,WM_STATE,KAAHADADAAAEAAAAAAAAhAAA8B4zIAcB,40,0,7,0,48,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,32,7,1
201,LG_WM_KR,KR,17/11/2017 11:39,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABASgzIQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,33,7,0
201,LG_WM_KR,KR,17/11/2017 11:39,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABASgzIQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,33,7,0
201,LG_WM_KR,KR,17/11/2017 11:46,A4,COMMON_WIFI_ON,BQAAAAAAAAAAAAAAAAAAAAAAADwzIQcA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,33,7,0
201,LG_WM_KR,KR,17/11/2017 11:51,A4,WM_STATE,FAAuAC4DAAIEAAQAAAAQgAAAAAUzIQcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,5,51,33,7,0
201,LG_WM_KR,KR,17/11/2017 11:51,A4,WM_WASH_BEGIN,FAAuAC4DAAIEAAQAAAAQgAAAAAUzIQcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,5,51,33,7,0
201,LG_WM_KR,KR,17/11/2017 11:51,A4,WM_STATE,FwAwADADAAIEAAQAAAAQhAAAABQzIQcB,23,0,48,0,48,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,20,51,33,7,1
201,LG_WM_KR,KR,17/11/2017 12:00,A4,WM_STATE,HgAmADADAAAEAAQAAAAAhAAAuxczIQcB,30,0,38,0,48,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,33,7,1
201,LG_WM_KR,KR,17/11/2017 12:41,A4,WM_STATE,KAAHADADAAAEAAAAAAAAhAAA6h4zIQcB,40,0,7,0,48,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,33,7,1
201,LG_WM_KR,KR,17/11/2017 12:48,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAA9ygzIgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,34,7,0
201,LG_WM_KR,KR,17/11/2017 12:48,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAA9ygzIgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,34,7,0
201,LG_WM_KR,KR,19/11/2017 1:00,A4,WM_STATE,FAAuAC4DAAIEAAQAAAAQgAAAADwzIgcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,34,7,0
201,LG_WM_KR,KR,19/11/2017 1:00,A4,WM_WASH_BEGIN,FAAuAC4DAAIEAAQAAAAQgAAAADwzIgcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,34,7,0
201,LG_WM_KR,KR,19/11/2017 1:00,A4,COMMON_WIFI_ON,FAAuAC4DAAIEAAQAAAAQgAAAADwzIgcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,34,7,0
201,LG_WM_KR,KR,19/11/2017 1:00,A4,WM_STATE,FwAwADADAAIEAAQAAAAQhAAAABQzIgcB,23,0,48,0,48,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,20,51,34,7,1
201,LG_WM_KR,KR,19/11/2017 1:10,A4,WM_STATE,HgAmADADAAAEAAQAAAAAhAAAwBczIgcB,30,0,38,0,48,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,34,7,1
201,LG_WM_KR,KR,19/11/2017 1:55,A4,WM_STATE,KAAHADADAAAEAAAAAAAAhAABBR4zIgcB,40,0,7,0,48,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,34,7,1
201,LG_WM_KR,KR,19/11/2017 2:03,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABFCgzIwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,35,7,0
201,LG_WM_KR,KR,19/11/2017 2:03,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABFCgzIwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,35,7,0
201,LG_WM_KR,KR,19/11/2017 8:10,A4,WM_WASH_BEGIN,FAAuAC4DAAIEAAQAAAAQgAAAADwzIwcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,35,7,0
201,LG_WM_KR,KR,19/11/2017 8:10,A4,WM_STATE,FAAuAC4DAAIEAAQAAAAQgAAAADwzIwcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,35,7,0
201,LG_WM_KR,KR,19/11/2017 8:10,A4,COMMON_WIFI_ON,FAAuAC4DAAIEAAQAAAAQgAAAADwzIwcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,35,7,0
201,LG_WM_KR,KR,19/11/2017 8:11,A4,WM_STATE,FwAwADADAAIEAAQAAAAQhAAAABQzIwcB,23,0,48,0,48,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,20,51,35,7,1
201,LG_WM_KR,KR,19/11/2017 8:19,A4,WM_STATE,HgAmADADAAAEAAQAAAAAhAAAuhczIwcB,30,0,38,0,48,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,35,7,1
201,LG_WM_KR,KR,19/11/2017 9:00,A4,WM_STATE,KAAHADADAAAEAAAAAAAAhAAA8x4zIwcB,40,0,7,0,48,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,35,7,1
201,LG_WM_KR,KR,19/11/2017 9:08,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABBCgzJAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,36,7,0
201,LG_WM_KR,KR,19/11/2017 9:08,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABBCgzJAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,36,7,0
201,LG_WM_KR,KR,19/11/2017 9:59,A4,WM_STATE,FAEhASEBAAIEBAQAAAAAgAAAADwzJAcA,20,1,33,1,33,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,60,51,36,7,0
201,LG_WM_KR,KR,19/11/2017 9:59,A4,WM_WASH_BEGIN,FAEhASEBAAIEBAQAAAAAgAAAADwzJAcA,20,1,33,1,33,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,60,51,36,7,0
201,LG_WM_KR,KR,19/11/2017 9:59,A4,COMMON_WIFI_ON,FAEhASEBAAIEBAQAAAAAhAAAADwzJAcA,20,1,33,1,33,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,60,51,36,7,0
201,LG_WM_KR,KR,19/11/2017 10:00,A4,WM_STATE,FwEkASQBAAIEBAQAAAAAhAAAABQzJAcB,23,1,36,1,36,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,20,51,36,7,1
201,LG_WM_KR,KR,19/11/2017 10:33,A4,WM_STATE,HgA7ASQBAAAEAAQAAAAAhAACSxczJAcB,30,0,59,1,36,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,36,7,1
201,LG_WM_KR,KR,19/11/2017 11:21,A4,WM_STATE,KAALASQBAAAEAAAAAAAAhAACkh4zJAcB,40,0,11,1,36,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,36,7,1
201,LG_WM_KR,KR,19/11/2017 11:32,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAACqCgzJQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,37,7,0
201,LG_WM_KR,KR,19/11/2017 11:32,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAACqCgzJQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,37,7,0
201,LG_WM_KR,KR,19/11/2017 12:04,A4,COMMON_WIFI_ON,FAEAAQANAAICAwQAAAAABAAAADwzJQcA,20,1,0,1,0,13,0,2,2,3,4,0,0,0,0,0,0,0,0,0,60,51,37,7,0
201,LG_WM_KR,KR,19/11/2017 12:04,A4,WM_STATE,FwA5ADkNAAICAwQAAAAABAAAABQzJQcB,23,0,57,0,57,13,0,2,2,3,4,0,0,0,0,0,0,0,0,0,20,51,37,7,1
201,LG_WM_KR,KR,19/11/2017 12:25,A4,WM_STATE,HgAlADkNAAACAAQAAAAABAAB8xczJQcB,30,0,37,0,57,13,0,0,2,0,4,0,0,0,0,0,0,0,0,0,23,51,37,7,1
201,LG_WM_KR,KR,19/11/2017 12:57,A4,WM_STATE,KAAIADkNAAACAAAAAAAABAACCR4zJQcB,40,0,8,0,57,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,51,37,7,1
201,LG_WM_KR,KR,19/11/2017 13:06,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAACGCgzJgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,38,7,0
201,LG_WM_KR,KR,19/11/2017 13:06,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAACGCgzJgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,38,7,0
201,LG_WM_KR,KR,19/11/2017 13:27,A4,COMMON_WIFI_ON,AAAAAAAAAAAAAAAAAAAAAAAAADwzJgcA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,38,7,0
201,LG_WM_KR,KR,20/11/2017 1:27,A4,WM_WASH_BEGIN,FAAuAC4DAAIFAAQAAAAQgAAAAAAzJgcA,20,0,46,0,46,3,0,2,5,0,4,0,0,0,0,1,0,0,0,0,0,51,38,7,0
201,LG_WM_KR,KR,20/11/2017 1:27,A4,WM_STATE,FAAuAC4DAAIFAAQAAAAQgAAAAAAzJgcA,20,0,46,0,46,3,0,2,5,0,4,0,0,0,0,1,0,0,0,0,0,51,38,7,0
201,LG_WM_KR,KR,20/11/2017 1:27,A4,COMMON_WIFI_ON,FAAuAC4DAAIFAAQAAAAQgAAAAAAzJgcA,20,0,46,0,46,3,0,2,5,0,4,0,0,0,0,1,0,0,0,0,0,51,38,7,0
201,LG_WM_KR,KR,20/11/2017 1:28,A4,WM_STATE,FwAwADADAAIFAAQAAAAQhAAAABQzJgcB,23,0,48,0,48,3,0,2,5,0,4,0,0,0,0,1,0,0,0,0,20,51,38,7,1
201,LG_WM_KR,KR,20/11/2017 1:37,A4,WM_STATE,HgAmADADAAAFAAQAAAAAhAAAuRczJgcB,30,0,38,0,48,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,23,51,38,7,1
201,LG_WM_KR,KR,20/11/2017 2:17,A4,WM_STATE,KAAHADADAAAFAAAAAAAAhAAA7B4zJgcB,40,0,7,0,48,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,51,38,7,1
201,LG_WM_KR,KR,20/11/2017 2:24,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAA+SgzJwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,39,7,0
201,LG_WM_KR,KR,20/11/2017 2:24,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAA+SgzJwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,39,7,0
201,LG_WM_KR,KR,20/11/2017 3:37,A4,COMMON_WIFI_ON,FAAuAC4DAAIEAAQAAAAQhAAAADwzJwcA,20,0,46,0,46,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,60,51,39,7,0
201,LG_WM_KR,KR,20/11/2017 3:37,A4,WM_STATE,FwAwADADAAIEAAQAAAAQhAAAABQzJwcB,23,0,48,0,48,3,0,2,4,0,4,0,0,0,0,1,0,0,0,0,20,51,39,7,1
201,LG_WM_KR,KR,20/11/2017 3:47,A4,WM_STATE,HgAmADADAAAEAAQAAAAAhAAAuhczJwcB,30,0,38,0,48,3,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,39,7,1
201,LG_WM_KR,KR,20/11/2017 4:26,A4,WM_STATE,KAAHADADAAAEAAAAAAAAhAAA6x4zJwcB,40,0,7,0,48,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,39,7,1
201,LG_WM_KR,KR,20/11/2017 4:34,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAA+igzKAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,40,7,0
201,LG_WM_KR,KR,20/11/2017 4:34,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAA+igzKAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,40,7,0
201,LG_WM_KR,KR,16/11/2017 14:47,A5,COMMON_WIFI_ON,AAAAAAAAAAAAAAAAAAAAAAAAADwzFQcA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,21,7,0
201,LG_WM_KR,KR,16/11/2017 14:47,A5,WM_WASH_BEGIN,FAErASsJAAQDAAQAAAAQAAAAAAAzFQcA,20,1,43,1,43,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,0,51,21,7,0
201,LG_WM_KR,KR,16/11/2017 14:47,A5,WM_STATE,FAErASsJAAQDAAQAAAAQAAAAAAAzFQcA,20,1,43,1,43,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,0,51,21,7,0
201,LG_WM_KR,KR,16/11/2017 14:47,A5,WM_STATE,FwEqASoJAAQDAAQAAAAQBAAAABQzFQcB,23,1,42,1,42,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,20,51,21,7,1
201,LG_WM_KR,KR,16/11/2017 15:47,A5,WM_STATE,HgAoASoJAAADAAQAAAAABAAEChczFQcB,30,0,40,1,42,9,0,0,3,0,4,0,0,0,0,0,0,0,0,0,23,51,21,7,1
201,LG_WM_KR,KR,16/11/2017 16:20,A5,WM_STATE,KAAJASoJAAADAAAAAAAABAAEMh4zFQcB,40,0,9,1,42,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,21,7,1
201,LG_WM_KR,KR,16/11/2017 16:29,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAEQSgzFgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,22,7,0
201,LG_WM_KR,KR,16/11/2017 16:29,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAEQSgzFgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,22,7,0
201,LG_WM_KR,KR,18/11/2017 3:15,A5,COMMON_WIFI_ON,FAAnACcBAAIEAwIAAAAAhAAAADwzFgcA,20,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,60,51,22,7,0
201,LG_WM_KR,KR,18/11/2017 3:15,A5,WM_STATE,FwAnACcBAAIEAwIAAAAAhAAAABQzFgcB,23,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,20,51,22,7,1
201,LG_WM_KR,KR,18/11/2017 3:29,A5,WM_STATE,HgAYACcBAAAEAAIAAAAAhAABORczFgcB,30,0,24,0,39,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,23,51,22,7,1
201,LG_WM_KR,KR,18/11/2017 3:46,A5,WM_STATE,KAAIACcBAAAEAAAAAAAAhAABUR4zFgcB,40,0,8,0,39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,22,7,1
201,LG_WM_KR,KR,18/11/2017 3:55,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABYigzFwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,23,7,0
201,LG_WM_KR,KR,18/11/2017 3:55,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABYigzFwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,23,7,0
201,LG_WM_KR,KR,18/11/2017 4:13,A5,COMMON_WIFI_ON,AAAAAAAAAAAAAAAAAAAAAAAAADwzFwcA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,23,7,0
201,LG_WM_KR,KR,18/11/2017 4:27,A5,COMMON_WIFI_ON,FAAnACcBAAIEAwIAAAAAhAAAAAAzFwcA,20,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,51,23,7,0
201,LG_WM_KR,KR,18/11/2017 4:28,A5,WM_STATE,FwAnACcBAAIEAwIAAAAAhAAAABQzFwcB,23,0,39,0,39,1,0,2,4,3,2,0,0,0,0,0,0,0,0,0,20,51,23,7,1
201,LG_WM_KR,KR,18/11/2017 4:41,A5,WM_STATE,HgAYACcBAAAEAAIAAAAAhAABMBczFwcB,30,0,24,0,39,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,23,51,23,7,1
201,LG_WM_KR,KR,18/11/2017 4:58,A5,WM_STATE,KAAIACcBAAAEAAAAAAAAhAABSB4zFwcB,40,0,8,0,39,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,23,7,1
201,LG_WM_KR,KR,18/11/2017 5:06,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABWSgzGAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,24,7,0
201,LG_WM_KR,KR,18/11/2017 5:06,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABWSgzGAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,24,7,0
201,LG_WM_KR,KR,18/11/2017 7:14,A5,WM_STATE,FAEBAQECAAIEAwIFAAAQgAAAADwzGAcA,20,1,1,1,1,2,0,2,4,3,2,5,0,0,0,1,0,0,0,0,60,51,24,7,0
201,LG_WM_KR,KR,18/11/2017 7:14,A5,COMMON_WIFI_ON,FAEBAQECAAIEAwIFAAAQgAAAADwzGAcA,20,1,1,1,1,2,0,2,4,3,2,5,0,0,0,1,0,0,0,0,60,51,24,7,0
201,LG_WM_KR,KR,18/11/2017 7:15,A5,WM_STATE,FwEAAQACAAIEAwIFAAAQhAAAABQzGAcB,23,1,0,1,0,2,0,2,4,3,2,5,0,0,0,1,0,0,0,0,20,51,24,7,1
201,LG_WM_KR,KR,18/11/2017 7:21,A5,WM_STATE,HgA2AQACAAAEAAIFAAAQhAAAcRczGAcB,30,0,54,1,0,2,0,0,4,0,2,5,0,0,0,1,0,0,0,0,23,51,24,7,1
201,LG_WM_KR,KR,18/11/2017 7:27,A5,WM_STATE,KAAwAQACAAAEAAAFAAAQhAAAeB4zGAcB,40,0,48,1,0,2,0,0,4,0,0,5,0,0,0,1,0,0,0,0,30,51,24,7,1
201,LG_WM_KR,KR,18/11/2017 7:37,A5,WM_STATE,MgAnAQACAAAAAAAFAAAQBAAAiygzGAcB,50,0,39,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,40,51,24,7,1
201,LG_WM_KR,KR,18/11/2017 8:16,A5,WM_STATE,PQABAQACAAAAAAAFAAAQBAAERjIzGQcB,61,0,1,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,50,51,25,7,1
201,LG_WM_KR,KR,18/11/2017 8:16,A5,WM_WASH_END,PQABAQACAAAAAAAFAAAQBAAERjIzGQcB,61,0,1,1,0,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,50,51,25,7,1
201,LG_WM_KR,KR,18/11/2017 8:16,A5,WM_ERROR,BgABAQACEgAAAAAFAAAQBAAAAD0zGQcB,6,0,1,1,0,2,18,0,0,0,0,5,0,0,0,1,0,0,0,0,61,51,25,7,1
201,LG_WM_KR,KR,18/11/2017 8:19,A5,WM_WASH_BEGIN,FwAoACgKAAIAAAAAAAAAAAAAAAYzGQcF,23,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,51,25,7,5
201,LG_WM_KR,KR,18/11/2017 8:19,A5,WM_STATE,FwAoACgKAAIAAAAAAAAAAAAAAAYzGQcF,23,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,51,25,7,5
201,LG_WM_KR,KR,18/11/2017 9:01,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAACZRczGQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,25,7,0
201,LG_WM_KR,KR,18/11/2017 9:01,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAACZRczGQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,25,7,0
201,LG_WM_KR,KR,18/11/2017 9:03,A5,COMMON_WIFI_ON,BQAAAAAAAAAAAAAAAAAAAAAAADwzGQcA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,25,7,0
201,LG_WM_KR,KR,18/11/2017 9:05,A5,WM_WASH_BEGIN,FAEcARwQAAIDAAIAAAAQAAAAAAUzGQcA,20,1,28,1,28,16,0,2,3,0,2,0,0,0,0,1,0,0,0,0,5,51,25,7,0
201,LG_WM_KR,KR,18/11/2017 9:05,A5,WM_STATE,FAEcARwQAAIDAAIAAAAQAAAAAAUzGQcA,20,1,28,1,28,16,0,2,3,0,2,0,0,0,0,1,0,0,0,0,5,51,25,7,0
201,LG_WM_KR,KR,18/11/2017 9:05,A5,WM_STATE,FwEZARkQAAIDAAIAAAAQBAAAABQzGQcB,23,1,25,1,25,16,0,2,3,0,2,0,0,0,0,1,0,0,0,0,20,51,25,7,1
201,LG_WM_KR,KR,18/11/2017 9:52,A5,WM_STATE,HgAmARkQAAADAAIAAAAABAAB/BczGQcB,30,0,38,1,25,16,0,0,3,0,2,0,0,0,0,0,0,0,0,0,23,51,25,7,1
201,LG_WM_KR,KR,18/11/2017 10:16,A5,WM_STATE,KAAIARkQAAADAAAAAAAABAACHx4zGQcB,40,0,8,1,25,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,25,7,1
201,LG_WM_KR,KR,18/11/2017 10:24,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAACLCgzAAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,0,7,0
201,LG_WM_KR,KR,18/11/2017 10:24,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAACLCgzAAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,0,7,0
201,LG_WM_KR,KR,18/11/2017 10:35,A5,COMMON_WIFI_ON,FAErASsJAAQDAAQAAAAQBAAAADwzAAcA,20,1,43,1,43,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,60,51,0,7,0
201,LG_WM_KR,KR,18/11/2017 10:35,A5,WM_STATE,FwEqASoJAAQDAAQAAAAQBAAAABQzAAcB,23,1,42,1,42,9,0,4,3,0,4,0,0,0,0,1,0,0,0,0,20,51,0,7,1
201,LG_WM_KR,KR,18/11/2017 11:35,A5,WM_STATE,HgAoASoJAAADAAQAAAAABAAEARczAAcB,30,0,40,1,42,9,0,0,3,0,4,0,0,0,0,0,0,0,0,0,23,51,0,7,1
201,LG_WM_KR,KR,18/11/2017 12:08,A5,WM_STATE,KAAJASoJAAADAAAAAAAABAAEKB4zAAcB,40,0,9,1,42,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,0,7,1
201,LG_WM_KR,KR,18/11/2017 12:17,A5,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAENygzAQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,1,7,0
201,LG_WM_KR,KR,18/11/2017 12:17,A5,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAENygzAQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 1:21,A5,WM_WASH_BEGIN,FAQ6BDoGAAIFBQMGAAAAAAAAADwzAQcA,20,4,58,4,58,6,0,2,5,5,3,6,0,0,0,0,0,0,0,0,60,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 1:21,A5,WM_STATE,FAQ6BDoGAAIFBQMGAAAAAAAAADwzAQcA,20,4,58,4,58,6,0,2,5,5,3,6,0,0,0,0,0,0,0,0,60,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 1:21,A5,COMMON_WIFI_ON,FAQ6BDoGAAIFBQMGAAAAAAAAADwzAQcA,20,4,58,4,58,6,0,2,5,5,3,6,0,0,0,0,0,0,0,0,60,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 1:21,A5,WM_PAUSE,BgQ6BDoGAAIFBQMGAAAABAAAABQzAQcA,6,4,58,4,58,6,0,2,5,5,3,6,0,0,0,0,0,0,0,0,20,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 1:21,A5,WM_STATE,FAUSBRIGAAIFBQMFAAAABAAAAAYzAQcA,20,5,18,5,18,6,0,2,5,5,3,5,0,0,0,0,0,0,0,0,6,51,1,7,0
201,LG_WM_KR,KR,19/11/2017 1:21,A5,WM_STATE,FwUUBRQGAAIFBQMFAAAABAAAABQzAQcB,23,5,20,5,20,6,0,2,5,5,3,5,0,0,0,0,0,0,0,0,20,51,1,7,1
201,LG_WM_KR,KR,19/11/2017 3:05,A5,WM_STATE,HgMlBRQGAAAFAAMFAAAABAAKlBczAQcB,30,3,37,5,20,6,0,0,5,0,3,5,0,0,0,0,0,0,0,0,23,51,1,7,1
